SVCCD,Description,CPT,Gross.Charge,As.of.Date,DISCOUNTED.CASH.PRICE.INPATIENT,DISCOUNTED.CASH.PRICE.OUTPATIENT,DE.IDENTIFIED.MIN,DE.IDENTIFIED.MAX,BC.BS.TN.Preferred,BC.BS.TN.Select,BC.BS.TN.CHS.Employees,CIGNA,Aetna,Humana,Centene.Ambetter.HIX,Multiplan,UHC.Comm.Plan.Americhoice.MCD,Amerigroup.MCD,BC.BS...BlueCare.MCD,Humana.Gold.Choice.MCR,United.Healthcare...Secure.MCR,BCBS.MCR,HealthSpring.CIGNA.MCR,Amerigroup.MCR,Aetna.MCR,Wellcare.MCR
SURG,Remove self-contd penis pros,54415,16715.33,1/22/2022,3836.168235,3836.168235,1069.78112,6401.97139,3192.62803,2206.42356,3660.65727,3476.78864,3877.95656,2206.42356,3058.90539,6401.97139,1387.37239,1404.08772,1069.78112,1838.6863,1855.40163,1905.54762,2172.9929,1938.97828,2022.55493,1888.83229
SURG,Orchiopexy ingun/scrot appr,54640,18551.58,1/22/2022,4257.58761,4257.58761,1187.30112,7105.25514,3543.35178,2448.80856,4062.79602,3858.72864,4303.96656,2448.80856,3394.93914,7105.25514,1539.78114,1558.33272,1187.30112,2040.6738,2059.22538,2114.88012,2411.7054,2151.98328,2244.74118,2096.32854
SURG,Removal of hydrocele,55040,18474.33,1/22/2022,4239.858735,4239.858735,1182.35712,7075.66839,3528.59703,2438.61156,4045.87827,3842.66064,4286.04456,2438.61156,3380.80239,7075.66839,1533.36939,1551.84372,1182.35712,2032.1763,2050.65063,2106.07362,2401.6629,2143.02228,2235.39393,2087.59929
SURG,Drainage of scrotum abscess,55100,28658.25,1/22/2022,6577.068375,6577.068375,1834.128,10976.10975,5473.72575,3782.889,6276.15675,5960.916,6648.714,3782.889,5244.45975,10976.10975,2378.63475,2407.293,1834.128,3152.4075,3181.06575,3267.0405,3725.5725,3324.357,3467.64825,3238.38225
SURG,Explore scrotum,55110,18612.17,1/22/2022,4271.493015,4271.493015,1191.17888,7128.46111,3554.92447,2456.80644,4076.06523,3871.33136,4318.02344,2456.80644,3406.02711,7128.46111,1544.81011,1563.42228,1191.17888,2047.3387,2065.95087,2121.78738,2419.5821,2159.01172,2252.07257,2103.17521
SURG,Laparo radical prostatectomy,55866,42870.14,1/22/2022,9838.69713,9838.69713,2743.68896,16419.26362,8188.19674,5658.85848,9388.56066,8916.98912,9945.87248,5658.85848,7845.23562,16419.26362,3558.22162,3601.09176,2743.68896,4715.7154,4758.58554,4887.19596,5573.1182,4972.93624,5187.28694,4844.32582
SURG,Tprnl plmt biodegrdabl matrl,55874,21354.25588,1/22/2022,4900.801725,4900.801725,1366.672376,8178.680003,4078.662874,2818.761776,4676.582038,4441.685224,4954.187365,2818.761776,3907.828826,8178.680003,1772.403238,1793.757494,1366.672376,2348.968147,2370.322403,2434.385171,2776.053265,2477.093682,2583.864962,2413.030915
SURG,Transperi needle place pros,55875,76843.27429,1/22/2022,17635.53145,17635.53145,4917.969554,29430.97405,14677.06539,10143.31221,16828.67707,15983.40105,17827.63963,10143.31221,14062.31919,29430.97405,6377.991766,6454.83504,4917.969554,8452.760171,8529.603446,8760.133269,9989.625657,8913.819817,9298.036189,8683.289994
SURG,Place rt device/marker pros,55876,24193.56222,1/22/2022,5552.42253,5552.42253,1548.387982,9266.134331,4620.970384,3193.550213,5298.390127,5032.260942,5612.906436,3193.550213,4427.421887,9266.134331,2008.065664,2032.259227,1548.387982,2661.291844,2685.485407,2758.066093,3145.163089,2806.453218,2927.421029,2733.872531
SURG,I & d of vulva/perineum,56405,2244.85,1/22/2022,515.193075,515.193075,143.6704,859.77755,428.76635,296.3202,491.62215,466.9288,520.8052,296.3202,410.80755,859.77755,186.32255,188.5674,143.6704,246.9335,249.17835,255.9129,291.8305,260.4026,271.62685,253.66805
SURG,Drainage of gland abscess,56420,1846.025,1/22/2022,423.6627375,423.6627375,118.1456,707.027575,352.590775,243.6753,404.279475,383.9732,428.2778,243.6753,337.822575,707.027575,153.220075,155.0661,118.1456,203.06275,204.908775,210.44685,239.98325,214.1389,223.369025,208.600825
SURG,Destroy vulva lesions sim,56501,11593.99,1/22/2022,2660.820705,2660.820705,742.01536,4440.49817,2214.45209,1530.40668,2539.08381,2411.54992,2689.80568,1530.40668,2121.70017,4440.49817,962.30117,973.89516,742.01536,1275.3389,1286.93289,1321.71486,1507.2187,1344.90284,1402.87279,1310.12087
SURG,Partial removal of vulva,56620,18054.96,1/22/2022,4143.61332,4143.61332,1155.51744,6915.04968,3448.49736,2383.25472,3954.03624,3755.43168,4188.75072,2383.25472,3304.05768,6915.04968,1498.56168,1516.61664,1155.51744,1986.0456,2004.10056,2058.26544,2347.1448,2094.37536,2184.65016,2040.21048
SURG,Partial removal of hymen,56700,14898.515,1/22/2022,3419.209193,3419.209193,953.50496,5706.131245,2845.616365,1966.60398,3262.774785,3098.89112,3456.45548,1966.60398,2726.428245,5706.131245,1236.576745,1251.47526,953.50496,1638.83665,1653.735165,1698.43071,1936.80695,1728.22774,1802.720315,1683.532195
SURG,Remove vagina gland lesion,56740,16638.07,1/22/2022,3818.437065,3818.437065,1064.83648,6372.38081,3177.87137,2196.22524,3643.73733,3460.71856,3860.03224,2196.22524,3044.76681,6372.38081,1380.95981,1397.59788,1064.83648,1830.1877,1846.82577,1896.73998,2162.9491,1930.01612,2013.20647,1880.10191
SURG,Repair of perineum,56810,15370.05,1/22/2022,3527.426475,3527.426475,983.6832,5886.72915,2935.67955,2028.8466,3366.04095,3196.9704,3565.8516,2028.8466,2812.71915,5886.72915,1275.71415,1291.0842,983.6832,1690.7055,1706.07555,1752.1857,1998.1065,1782.9258,1859.77605,1736.81565
SURG,Exam/biopsy of vulva w/scope,56821,11593.99,1/22/2022,2660.820705,2660.820705,742.01536,4440.49817,2214.45209,1530.40668,2539.08381,2411.54992,2689.80568,1530.40668,2121.70017,4440.49817,962.30117,973.89516,742.01536,1275.3389,1286.93289,1321.71486,1507.2187,1344.90284,1402.87279,1310.12087
SURG,Drainage of pelvic abscess,57010,2499.77,1/22/2022,573.697215,573.697215,159.98528,957.41191,477.45607,329.96964,547.44963,519.95216,579.94664,329.96964,457.45791,957.41191,207.48091,209.98068,159.98528,274.9747,277.47447,284.97378,324.9701,289.97332,302.47217,282.47401
SURG,Biopsy of vagina,57100,24232.5,1/22/2022,5561.35875,5561.35875,1550.88,9281.0475,4628.4075,3198.69,5306.9175,5040.36,5621.94,3198.69,4434.5475,9281.0475,2011.2975,2035.53,1550.88,2665.575,2689.8075,2762.505,3150.225,2810.97,2932.1325,2738.2725
SURG,Closure of vagina,57120,29587.772,1/22/2022,6790.393674,6790.393674,1893.617408,11332.11668,5651.264452,3905.585904,6479.722068,6154.256576,6864.363104,3905.585904,5414.562276,11332.11668,2455.785076,2485.372848,1893.617408,3254.65492,3284.242692,3373.006008,3846.41036,3432.181552,3580.120412,3343.418236
SURG,Insert uteri tandem/ovoids,57155,54919.11,1/22/2022,12603.93575,12603.93575,3514.82304,21034.01913,10489.55001,7249.32252,12027.28509,11423.17488,12741.23352,7249.32252,10050.19713,21034.01913,4558.28613,4613.20524,3514.82304,6041.1021,6096.02121,6260.77854,7139.4843,6370.61676,6645.21231,6205.85943
SURG,Ins vag brachytx device,57156,54084.445,1/22/2022,12412.38013,12412.38013,3461.40448,20714.34243,10330.129,7139.14674,11844.49346,11249.56456,12547.59124,7139.14674,9897.453435,20714.34243,4489.008935,4543.09338,3461.40448,5949.28895,6003.373395,6165.62673,7030.97785,6273.79562,6544.217845,6111.542285
SURG,Repair rectum & vagina,57250,45012.75,1/22/2022,10330.42613,10330.42613,2880.816,17239.88325,8597.43525,5941.683,9857.79225,9362.652,10442.958,5941.683,8237.33325,17239.88325,3736.05825,3781.071,2880.816,4951.4025,4996.41525,5131.4535,5851.6575,5221.479,5446.54275,5086.44075
SURG,Cmbn ant pst colprhy,57260,37800.557,1/22/2022,8675.227832,8675.227832,2419.235648,14477.61333,7219.906387,4989.673524,8278.321983,7862.515856,8769.729224,4989.673524,6917.501931,14477.61333,3137.446231,3175.246788,2419.235648,4158.06127,4195.861827,4309.263498,4914.07241,4384.864612,4573.867397,4271.462941
SURG,Colpopexy extraperitoneal,57282,42796.255,1/22/2022,9821.740523,9821.740523,2738.96032,16390.96567,8174.084705,5649.10566,9372.379845,8901.62104,9928.73116,5649.10566,7831.714665,16390.96567,3552.089165,3594.88542,2738.96032,4707.58805,4750.384305,4878.77307,5563.51315,4964.36558,5178.346855,4835.976815
SURG,Colpopexy intraperitoneal,57283,27992.95,1/22/2022,6424.382025,6424.382025,1791.5488,10721.29985,5346.65345,3695.0694,6130.45605,5822.5336,6494.3644,3695.0694,5122.70985,10721.29985,2323.41485,2351.4078,1791.5488,3079.2245,3107.21745,3191.1963,3639.0835,3247.1822,3387.14695,3163.20335
SURG,Repair bladder defect,57288,43127.20673,1/22/2022,9897.693944,9897.693944,2760.141231,16517.72018,8237.296485,5692.791288,9444.858273,8970.458999,10005.51196,5692.791288,7892.278831,16517.72018,3579.558158,3622.685365,2760.141231,4743.99274,4787.119947,4916.501567,5606.536875,5002.75598,5218.392014,4873.37436
SURG,Revise vag graft via vagina,57295,18235.02,1/22/2022,4184.93709,4184.93709,1167.04128,6984.01266,3482.88882,2407.02264,3993.46938,3792.88416,4230.52464,2407.02264,3337.00866,6984.01266,1513.50666,1531.74168,1167.04128,2005.8522,2024.08722,2078.79228,2370.5526,2115.26232,2206.43742,2060.55726
SURG,Repair rectum-vagina fistula,57300,19387.79,1/22/2022,4449.497805,4449.497805,1240.81856,7425.52357,3703.06789,2559.18828,4245.92601,4032.66032,4497.96728,2559.18828,3547.96557,7425.52357,1609.18657,1628.57436,1240.81856,2132.6569,2152.04469,2210.20806,2520.4127,2248.98364,2345.92259,2190.82027
SURG,Exam/biopsy of vag w/scope,57421,16954.66,1/22/2022,3891.09447,3891.09447,1085.09824,6493.63478,3238.34006,2238.01512,3713.07054,3526.56928,3933.48112,2238.01512,3102.70278,6493.63478,1407.23678,1424.19144,1085.09824,1865.0126,1881.96726,1932.83124,2204.1058,1966.74056,2051.51386,1915.87658
SURG,Laparoscopy surg colpopexy,57425,49589.06273,1/22/2022,11380.6899,11380.6899,3173.700015,18992.61102,9471.510981,6545.75628,10860.00474,10314.52505,11504.66255,6545.75628,9074.798479,18992.61102,4115.892206,4165.481269,3173.700015,5454.7969,5504.385963,5653.153151,6446.578155,5752.331276,6000.27659,5603.564088
SURG,Biopsy of cervix w/scope,57455,12430.09,1/22/2022,2852.705655,2852.705655,795.52576,4760.72447,2374.14719,1640.77188,2722.18971,2585.45872,2883.78088,1640.77188,2274.70647,4760.72447,1031.69747,1044.12756,795.52576,1367.3099,1379.73999,1417.03026,1615.9117,1441.89044,1504.04089,1404.60017
SURG,Laser surgery of cervix,57513,12005.87,1/22/2022,2755.347165,2755.347165,768.37568,4598.24821,2293.12117,1584.77484,2629.28553,2497.22096,2785.36184,1584.77484,2197.07421,4598.24821,996.48721,1008.49308,768.37568,1320.6457,1332.65157,1368.66918,1560.7631,1392.68092,1452.71027,1356.66331
SURG,Conization of cervix,57520,56872.885,1/22/2022,13052.32711,13052.32711,3639.86464,21782.31496,10862.72104,7507.22082,12455.16181,11829.56008,13194.50932,7507.22082,10407.73796,21782.31496,4720.449455,4777.32234,3639.86464,6256.01735,6312.890235,6483.50889,7393.47505,6597.25466,6881.619085,6426.636005
SURG,Conization of cervix,57522,15993.37625,1/22/2022,3670.479849,3670.479849,1023.57608,6125.463104,3054.734864,2111.125665,3502.549399,3326.62226,3710.46329,2111.125665,2926.787854,6125.463104,1327.450229,1343.443605,1023.57608,1759.271388,1775.264764,1823.244893,2079.138913,1855.231645,1935.198526,1807.251516
SURG,Dilation and curettage,58120,25436.21,1/22/2022,5837.610195,5837.610195,1627.91744,9742.06843,4858.31611,3357.57972,5570.52999,5290.73168,5901.20072,3357.57972,4654.82643,9742.06843,2111.20543,2136.64164,1627.91744,2797.9831,2823.41931,2899.72794,3306.7073,2950.60036,3077.78141,2874.29173
SURG,Myomectomy abdom method,58140,21443.96,1/22/2022,4921.38882,4921.38882,1372.41344,8213.03668,4095.79636,2830.60272,4696.22724,4460.34368,4974.99872,2830.60272,3924.24468,8213.03668,1779.84868,1801.29264,1372.41344,2358.8356,2380.27956,2444.61144,2787.7148,2487.49936,2594.71916,2423.16748
SURG,Myomectomy vag method,58145,13650.31,1/22/2022,3132.746145,3132.746145,873.61984,5228.06873,2607.20921,1801.84092,2989.41789,2839.26448,3166.87192,1801.84092,2498.00673,5228.06873,1132.97573,1146.62604,873.61984,1501.5341,1515.18441,1556.13534,1774.5403,1583.43596,1651.68751,1542.48503
SURG,Myomectomy abdom complex,58146,18842.01,1/22/2022,4324.241295,4324.241295,1205.88864,7216.48983,3598.82391,2487.14532,4126.40019,3919.13808,4371.34632,2487.14532,3448.08783,7216.48983,1563.88683,1582.72884,1205.88864,2072.6211,2091.46311,2147.98914,2449.4613,2185.67316,2279.88321,2129.14713
SURG,Total hysterectomy,58150,29968.84,1/22/2022,6877.84878,6877.84878,1918.00576,11478.06572,5724.04844,3955.88688,6563.17596,6233.51872,6952.77088,3955.88688,5484.29772,11478.06572,2487.41372,2517.38256,1918.00576,3296.5724,3326.54124,3416.44776,3895.9492,3476.38544,3626.22964,3386.47892
SURG,Vaginal hysterectomy,58260,29223.84,1/22/2022,6706.87128,6706.87128,1870.32576,11192.73072,5581.75344,3857.54688,6400.02096,6078.55872,6779.93088,3857.54688,5347.96272,11192.73072,2425.57872,2454.80256,1870.32576,3214.6224,3243.84624,3331.51776,3799.0992,3389.96544,3536.08464,3302.29392
SURG,Vag hyst including t/o,58262,26508.1525,1/22/2022,6083.620999,6083.620999,1696.52176,10152.62241,5063.057128,3499.07613,5805.285398,5513.69572,6149.89138,3499.07613,4850.991908,10152.62241,2200.176658,2226.68481,1696.52176,2915.896775,2942.404928,3021.929385,3446.059825,3074.94569,3207.486453,2995.421233
SURG,Insert intrauterine device,58300,17753.9,1/22/2022,4074.52005,4074.52005,1136.2496,6799.7437,3390.9949,2343.5148,3888.1041,3692.8112,4118.9048,2343.5148,3248.9637,6799.7437,1473.5737,1491.3276,1136.2496,1952.929,1970.6829,2023.9446,2308.007,2059.4524,2148.2219,2006.1907
SURG,Remove intrauterine device,58301,22019.68889,1/22/2022,5053.5186,5053.5186,1409.260089,8433.540844,4205.760578,2906.598933,4822.311867,4580.095289,5108.567822,2906.598933,4029.603067,8433.540844,1827.634178,1849.653867,1409.260089,2422.165778,2444.185467,2510.244533,2862.559556,2554.283911,2664.382356,2488.224844
SURG,Reopen fallopian tube,58350,25631.68286,1/22/2022,5882.471216,5882.471216,1640.427703,9816.934534,4895.651426,3383.382137,5613.338546,5331.390034,5946.550423,3383.382137,4690.597963,9816.934534,2127.429677,2153.06136,1640.427703,2819.485114,2845.116797,2922.011846,3332.118771,2973.275211,3101.433626,2896.380163
SURG,Endometr ablate thermal,58353,25806.53333,1/22/2022,5922.5994,5922.5994,1651.618133,9883.902267,4929.047867,3406.4624,5651.6308,5367.758933,5987.115733,3406.4624,4722.5956,9883.902267,2141.942267,2167.7488,1651.618133,2838.718667,2864.5252,2941.9448,3354.849333,2993.557867,3122.590533,2916.138267
SURG,Lsh uterus 250 g or less,58541,72844.01,1/22/2022,16717.7003,16717.7003,4662.01664,27899.25583,13913.20591,9615.40932,15952.83819,15151.55408,16899.81032,9615.40932,13330.45383,27899.25583,6046.05283,6118.89684,4662.01664,8012.8411,8085.68511,8304.21714,9469.7213,8449.90516,8814.12521,8231.37313
SURG,Lsh w/t/o ut 250 g or less,58542,48358.96353,1/22/2022,11098.38213,11098.38213,3094.973666,18521.48303,9236.562034,6383.383186,10590.61301,10058.66441,11219.27954,6383.383186,8849.690326,18521.48303,4013.793973,4062.152936,3094.973666,5319.485988,5367.844952,5512.921842,6286.665259,5609.639769,5851.434587,5464.562879
SURG,Laparoscopic myomectomy,58545,27485.578,1/22/2022,6307.940151,6307.940151,1759.076992,10526.97637,5249.745398,3628.096296,6019.341582,5717.000224,6376.654096,3628.096296,5029.860774,10526.97637,2281.302974,2308.788552,1759.076992,3023.41358,3050.899158,3133.355892,3573.12514,3188.327048,3325.754938,3105.870314
SURG,Laparo-vag hyst incl t/o,58552,33615.2725,1/22/2022,7714.705039,7714.705039,2151.37744,12874.64937,6420.517048,4437.21597,7361.744678,6991.97668,7798.74322,4437.21597,6151.594868,12874.64937,2790.067618,2823.68289,2151.37744,3697.679975,3731.295248,3832.141065,4369.985425,3899.37161,4067.447973,3798.525793
SURG,Laparo-vag hyst w/t/o compl,58554,48246.465,1/22/2022,11072.56372,11072.56372,3087.77376,18478.3961,9215.074815,6368.53338,10565.97584,10035.26472,11193.17988,6368.53338,8829.103095,18478.3961,4004.456595,4052.70306,3087.77376,5307.11115,5355.357615,5500.09701,6272.04045,5596.58994,5837.822265,5451.850545
SURG,Hysteroscopy dx sep proc,58555,21633.19333,1/22/2022,4964.81787,4964.81787,1384.524373,8285.513047,4131.939927,2855.58152,4737.66934,4499.704213,5018.900853,2855.58152,3958.87438,8285.513047,1795.555047,1817.18824,1384.524373,2379.651267,2401.28446,2466.18404,2812.315133,2509.450427,2617.616393,2444.550847
SURG,Hysteroscopy biopsy,58558,21272.3111,1/22/2022,4881.995397,4881.995397,1361.42791,8147.29515,4063.011419,2807.945065,4658.63613,4424.640708,4935.176174,2807.945065,3892.832931,8147.29515,1765.601821,1786.874132,1361.42791,2339.954221,2361.226532,2425.043465,2765.400442,2467.588087,2573.949643,2403.771154
SURG,Hysteroscopy resect septum,58560,25554.8925,1/22/2022,5864.847829,5864.847829,1635.51312,9787.523828,4880.984468,3373.24581,5596.521458,5315.41764,5928.73506,3373.24581,4676.545328,9787.523828,2121.056078,2146.61097,1635.51312,2811.038175,2836.593068,2913.257745,3322.136025,2964.36753,3092.141993,2887.702853
SURG,Hysteroscopy remove myoma,58561,21205.79,1/22/2022,4866.728805,4866.728805,1357.17056,8121.81757,4050.30589,2799.16428,4644.06801,4410.80432,4919.74328,2799.16428,3880.65957,8121.81757,1760.08057,1781.28636,1357.17056,2332.6369,2353.84269,2417.46006,2756.7527,2459.87164,2565.90059,2396.25427
SURG,Hysteroscopy remove fb,58562,14774.64,1/22/2022,3390.77988,3390.77988,945.57696,5658.68712,2821.95624,1950.25248,3235.64616,3073.12512,3427.71648,1950.25248,2703.75912,5658.68712,1226.29512,1241.06976,945.57696,1625.2104,1639.98504,1684.30896,1920.7032,1713.85824,1787.73144,1669.53432
SURG,Hysteroscopy ablation,58563,23938.89483,1/22/2022,5493.976363,5493.976363,1532.089269,9168.596719,4572.328912,3159.934117,5242.617967,4979.290124,5553.8236,3159.934117,4380.817753,9168.596719,1986.928271,2010.867166,1532.089269,2633.278431,2657.217326,2729.03401,3112.056328,2776.9118,2896.606274,2705.095116
SURG,Tlh uterus 250 g or less,58570,52626.5175,1/22/2022,12077.78577,12077.78577,3368.09712,20155.9562,10051.66484,6946.70031,11525.20733,10946.31564,12209.35206,6946.70031,9630.652703,20155.9562,4368.000953,4420.62747,3368.09712,5788.916925,5841.543443,5999.422995,6841.447275,6104.67603,6367.808618,5946.796478
SURG,Tlh w/t/o 250 g or less,58571,32734.25257,1/22/2022,7512.510965,7512.510965,2094.992164,12537.21873,6252.242241,4320.921339,7168.801313,6808.724534,7594.346596,4320.921339,5990.36822,12537.21873,2716.942963,2749.677216,2094.992164,3600.767783,3633.502035,3731.704793,4255.452834,3797.173298,3960.844561,3698.97054
SURG,Tlh w/t/o uterus over 250 g,58573,39343.14625,1/22/2022,9029.252064,9029.252064,2517.96136,15068.42501,7514.540934,5193.295305,8616.149029,8183.37442,9127.60993,5193.295305,7199.795764,15068.42501,3265.481139,3304.824285,2517.96136,4327.746088,4367.089234,4485.118673,5114.609013,4563.804965,4760.520696,4445.775526
SURG,Laparoscopy lysis,58660,27668.435,1/22/2022,6349.905833,6349.905833,1770.77984,10597.01061,5284.671085,3652.23342,6059.387265,5755.03448,6419.07692,3652.23342,5063.323605,10597.01061,2296.480105,2324.14854,1770.77984,3043.52785,3071.196285,3154.20159,3596.89655,3209.53846,3347.880635,3126.533155
SURG,Laparoscopy remove adnexa,58661,23158.98543,1/22/2022,5314.987156,5314.987156,1482.175067,8869.891419,4423.366217,3056.986077,5071.817809,4817.068969,5372.884619,3056.986077,4238.094333,8869.891419,1922.195791,1945.354776,1482.175067,2547.488397,2570.647383,2640.124339,3010.668106,2686.44231,2802.237237,2616.965353
SURG,Laparoscopy excise lesions,58662,26002.20378,1/22/2022,5967.505767,5967.505767,1664.141042,9958.844047,4966.420922,3432.290899,5694.482627,5408.458386,6032.511276,3432.290899,4758.403291,9958.844047,2158.182914,2184.185117,1664.141042,2860.242416,2886.244619,2964.251231,3380.286491,3016.255638,3146.266657,2938.249027
SURG,Laparoscopy tubal cautery,58670,36190.65667,1/22/2022,8305.755705,8305.755705,2316.202027,13861.0215,6912.415423,4777.16668,7925.75381,7527.656587,8396.232347,4777.16668,6622.89017,13861.0215,3003.824503,3040.01516,2316.202027,3980.972233,4017.16289,4125.73486,4704.785367,4198.116173,4379.069457,4089.544203
SURG,Laparoscopy tubal block,58671,22300.62286,1/22/2022,5117.992946,5117.992946,1427.239863,8541.138554,4259.418966,2943.682217,4883.836406,4638.529554,5173.744503,2943.682217,4081.013983,8541.138554,1850.951697,1873.25232,1427.239863,2453.068514,2475.369137,2542.271006,2899.080971,2586.872251,2698.375366,2519.970383
